animal_type,primary_color,sex,intake_condition,intake_type,has_name,days_to_adoption,age_at_intake_days,intake_is_weekend,intake_month_sin,intake_month_cos,intake_dayofweek_sin,intake_dayofweek_cos
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,8,92.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,NORMAL,STRAY,1,176,61.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
CAT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,8,77.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,17,2079.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,5,184.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,24,210.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,41,122.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,FERAL/FRACTIOUS,STRAY,1,30,183.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,LIGHT/WARM,NEUTERED,OTHER,STRAY,1,24,46.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
CAT,TABBY,MALE,NORMAL,STRAY,1,31,61.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,308,1095.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,99,31.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,16,2192.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,STRAY,1,23,1461.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,7,152.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,9,273.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,9,61.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
CAT,BLACK,MALE,FERAL/FRACTIOUS,STRAY,1,195,61.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,140,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,35,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,85,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,85,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,6,1105.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
REPTILE,BROWN/TAN,FEMALE,NORMAL,STRAY,0,10,,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,76,174.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,13,516.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,MALE,NORMAL,STRAY,1,109,122.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,16,46.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,39,46.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,13,731.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,21,1096.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,49,731.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,71,21.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,OWNER SURRENDER,1,8,184.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,62,365.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,6,730.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,76.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,50,15.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,175,15.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,10,1826.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,OWNER SURRENDER,1,7,281.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,12,92.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,POINT,SPAYED,ILL/INJURED MILD,STRAY,1,33,38.0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
DOG,WHITE/PINK,FEMALE,NORMAL,STRAY,1,9,731.0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,24,60.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,1461.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,FEMALE,UNDER AGE/WEIGHT,STRAY,1,79,12.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,NORMAL,STRAY,1,10,366.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,11,1095.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,11,1827.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,170,92.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,99,1096.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,OTHER,OWNER SURRENDER,1,6,2460.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,58,61.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,6,365.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,33,61.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,POINT,SPAYED,NORMAL,STRAY,1,9,61.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,9,61.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,21,61.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,60,31.0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
CAT,TABBY,FEMALE,NORMAL,STRAY,1,65,31.0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
CAT,TORTIE,SPAYED,UNDER AGE/WEIGHT,STRAY,1,72,13.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,NORMAL,STRAY,1,28,61.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,NORMAL,STRAY,1,35,61.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,30,61.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,GRAY/BLUE/SILVER,FEMALE,UNDER AGE/WEIGHT,OWNER SURRENDER,1,16,,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
DOG,WHITE/PINK,SPAYED,ILL/INJURED MODERATE,STRAY,1,57,304.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,MULTI-COLORED,FEMALE,NORMAL,STRAY,1,27,3287.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,LIGHT/WARM,NEUTERED,ILL/INJURED MODERATE,STRAY,1,98,1095.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,ILL/INJURED SEVERE,SEIZED/CONFISCATE,1,152,5831.0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,28,275.0,0,-2.4492935982947064e-16,1.0,0.0,1.0
DOG,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,53,365.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,FEMALE,NORMAL,STRAY,1,4,365.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,TABBY,FEMALE,UNDER AGE/WEIGHT,STRAY,1,25,61.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,113,334.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
BIRD,LIGHT/WARM,FEMALE,NORMAL,OWNER SURRENDER,1,9,185.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,SPAYED,NORMAL,OWNER SURRENDER,1,6,365.0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191
CAT,LIGHT/WARM,SPAYED,UNDER AGE/WEIGHT,STRAY,1,53,31.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
GUINEA PIG,BLACK,FEMALE,NORMAL,STRAY,1,31,365.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,14,365.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,BLACK,MALE,NORMAL,STRAY,0,47,61.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,TABBY,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,37,1096.0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,9,121.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,FEMALE,NORMAL,STRAY,1,7,883.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BLACK,SPAYED,NORMAL,STRAY,1,9,2191.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,BROWN/TAN,FEMALE,NORMAL,STRAY,1,13,30.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,14,61.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,MALE,NORMAL,STRAY,1,34,62.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,OWNER SURRENDER,1,10,184.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,ILL/INJURED MILD,STRAY,1,42,61.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,TABBY,MALE,ILL/INJURED MILD,STRAY,1,42,61.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,14,32.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,FEMALE,UNDER AGE/WEIGHT,STRAY,1,32,21.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,32,21.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,POINT,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,37,42.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,24,44.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,23,44.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,MALE,NORMAL,STRAY,1,20,728.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,TABBY,MALE,ILL/INJURED MODERATE,STRAY,1,7,62.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,12,1461.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,103,39.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BLACK,MALE,NORMAL,STRAY,1,10,733.0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,6,2557.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,48,91.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,47,91.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,SPAYED,NORMAL,STRAY,1,29,91.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MILD,STRAY,1,77,2922.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,6,731.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,98,28.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,16,85.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,49,61.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,109,153.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,14,303.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,21,730.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,95,6.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,0,62,6.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,116,153.0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
DOG,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,9,366.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,SEIZED/CONFISCATE,1,22,46.0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
CAT,GRAY/BLUE/SILVER,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,83,16.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,61,16.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,64,31.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,9,365.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,69,30.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,71,6.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BLACK,NEUTERED,NORMAL,RETURN,1,15,313.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,14,1826.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,42,723.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,6,61.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,1096.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,6,730.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,29,3489.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,OTHER,STRAY,1,105,45.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,OTHER,STRAY,1,100,45.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,56,22.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,56,22.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,58,22.0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,CALICO,FEMALE,NORMAL,STRAY,1,31,61.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,26,54.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,MALE,ILL/INJURED MILD,STRAY,1,47,,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,MALE,ILL/INJURED MILD,STRAY,1,13,,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,OTHER,1,32,152.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,FEMALE,ILL/INJURED MODERATE,STRAY,1,10,1096.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,94,31.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TORTIE,SPAYED,UNDER AGE/WEIGHT,STRAY,1,87,31.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,LIGHT/WARM,SPAYED,ILL/INJURED MILD,STRAY,1,7,92.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,GRAY/BLUE/SILVER,MALE,BEHAVIOR,STRAY,1,257,2192.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,37,2544.0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,NORMAL,STRAY,1,13,119.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,BLACK,SPAYED,NORMAL,STRAY,1,12,119.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,12,119.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,269,1088.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,BLACK,SPAYED,BEHAVIOR,OWNER SURRENDER,1,169,1822.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,0,31.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TABBY,SPAYED,NORMAL,STRAY,1,4,54.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,83,98.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,71,6.0,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,41,1096.0,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,MALE,NORMAL,OWNER SURRENDER,1,11,820.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,75,18.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,BLACK,MALE,UNDER AGE/WEIGHT,STRAY,0,63,6.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,TABBY,FEMALE,UNDER AGE/WEIGHT,STRAY,0,63,6.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,FEMALE,UNDER AGE/WEIGHT,STRAY,1,71,6.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,4,37.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,6,731.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,FERAL/FRACTIOUS,STRAY,1,61,91.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,21,61.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,69,61.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,366.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,366.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,57,1095.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,7,365.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,FEMALE,ILL/INJURED MILD,STRAY,1,16,31.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,2191.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,4,1095.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
